customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpending,AvgMonthlySpending,CLV,ServiceUsageScore,Tenure_0_12,Tenure_13_24,Tenure_25_48,Tenure_48_plus,Charges_Low,Charges_High,ContractRisk,SeniorCitizenFamily,Payment_0,Payment_1,Payment_2,Payment_3,Internet_0,Internet_1,Internet_2
3327-YBAKM,0,0,1,0,64,1,0,1,1,0,0,1,1,1,1,1,3,96.9,6314.35,0,6201.6,98.66171875,6201.6,4,0,0,0,1,0,1,2,0,False,False,False,True,False,True,False
9441-QHEVC,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.1,19.1,0,19.1,19.1,19.1,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
6705-LNMDD,1,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,3,50.0,1003.05,0,1000.0,50.152499999999996,1000.0,1,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
2580-ASVVY,0,0,1,0,37,0,0,0,1,0,0,1,1,0,2,0,2,45.4,1593.1,0,1679.8,43.056756756756755,1679.8,3,0,0,1,0,0,0,1,0,False,False,True,False,True,False,False
3370-GQEAL,1,0,1,1,30,1,1,1,0,0,0,0,1,0,0,0,2,85.45,2509.95,0,2563.5,83.66499999999999,2563.5,1,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
5032-USPKF,0,0,0,0,38,1,1,0,1,1,1,0,1,1,1,0,0,84.1,3187.65,0,3195.7999999999997,83.88552631578948,3195.7999999999997,5,0,0,1,0,0,0,2,0,True,False,False,False,True,False,False
2982-IHMFT,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,74.45,74.45,1,74.45,74.45,74.45,0,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
3521-SYVOR,0,0,0,0,37,1,0,0,0,0,0,0,1,1,0,1,2,64.75,2345.2,1,2395.75,63.38378378378378,2395.75,2,0,0,1,0,0,0,3,0,False,False,True,False,True,False,False
4254-QPEDE,0,0,1,0,52,0,0,0,1,1,1,1,1,1,2,0,1,66.25,3330.1,0,3445.0,64.04038461538461,3445.0,6,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
6283-GITPX,1,0,0,1,71,1,0,0,1,1,1,1,1,0,2,1,1,76.9,5522.7,0,5459.900000000001,77.78450704225352,5459.900000000001,5,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
9526-JAWYF,1,0,0,0,26,1,0,1,0,1,1,0,1,0,0,0,2,89.8,2335.3,1,2334.7999999999997,89.81923076923077,2334.7999999999997,3,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
0771-CHWSK,1,0,0,0,66,1,1,0,1,1,1,0,0,1,2,1,1,74.6,4798.4,0,4923.599999999999,72.7030303030303,4923.599999999999,4,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
9788-HNGUT,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,116.95,8594.4,0,8420.4,119.36666666666666,8420.4,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
9495-REDIY,1,0,0,1,25,0,0,0,1,0,0,0,1,0,1,1,1,40.65,970.55,0,1016.25,38.821999999999996,1016.25,2,0,0,1,0,0,0,2,0,False,True,False,False,True,False,False
5375-XLDOF,1,0,1,1,69,1,1,1,1,1,1,1,1,1,2,1,0,114.35,7665.8,0,7890.15,111.09855072463769,7890.15,6,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
1172-VIYBP,1,0,1,1,53,1,1,0,1,1,0,0,0,1,2,0,0,69.7,3686.05,0,3694.1000000000004,69.54811320754717,3694.1000000000004,3,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
5649-VUKMC,0,0,0,0,12,1,0,1,0,0,1,0,1,1,1,0,3,95.5,1115.15,1,1146.0,92.92916666666667,1146.0,3,1,0,0,0,0,1,2,0,False,False,False,True,False,True,False
6559-PDZLR,1,0,0,0,26,1,0,1,0,0,1,1,1,1,0,1,2,98.65,2537.0,0,2564.9,97.57692307692308,2564.9,4,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
8992-OBVDG,1,0,0,0,21,1,0,0,0,0,1,0,0,1,0,0,3,61.65,1393.6,0,1294.6499999999999,66.36190476190475,1294.6499999999999,2,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
4273-MBHYA,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,2,89.35,89.35,0,89.35,89.35,89.35,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
4724-WXVWF,1,0,0,0,48,1,1,1,1,0,0,1,0,1,0,1,2,95.4,4445.3,0,4579.200000000001,92.61041666666667,4579.200000000001,3,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
5701-GUXDC,0,0,1,0,26,0,0,0,1,0,1,0,0,0,1,0,1,35.4,978.6,0,920.4,37.63846153846154,920.4,2,0,0,1,0,1,0,2,0,False,True,False,False,True,False,False
1460-UZPRJ,1,0,1,0,60,1,0,2,0,0,0,0,0,0,2,0,3,19.95,1258.15,0,1197.0,20.96916666666667,1197.0,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
6082-GLJIX,1,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,3,19.25,331.35,0,346.5,18.408333333333335,346.5,0,0,1,0,0,1,0,3,0,False,False,False,True,False,False,True
5143-EGQFK,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,1,2,29.65,291.4,1,296.5,29.139999999999997,296.5,1,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
4919-IKATY,1,0,1,1,5,1,1,1,1,0,1,0,0,0,0,1,2,84.5,453.75,1,422.5,90.75,422.5,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
2495-TTHBQ,0,0,0,1,4,1,0,2,0,0,0,0,0,0,1,1,3,20.4,84.75,0,81.6,21.1875,81.6,0,1,0,0,0,1,0,2,0,False,False,False,True,False,False,True
0485-ZBSLN,1,0,1,1,65,1,1,2,0,0,0,0,0,0,2,0,1,24.75,1715.1,0,1608.75,26.386153846153846,1608.75,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
3810-PJUHR,1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,3,25.35,1715.15,0,1774.5,24.502142857142857,1774.5,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
9050-QLROH,1,0,0,0,18,1,1,1,0,0,1,0,0,1,0,1,1,90.7,1597.25,1,1632.6000000000001,88.73611111111111,1632.6000000000001,2,0,1,0,0,0,1,3,0,False,True,False,False,False,True,False
0847-HGRML,1,0,0,1,62,1,0,2,0,0,0,0,0,0,2,0,0,20.0,1250.1,0,1240.0,20.16290322580645,1240.0,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
8232-CTLKO,0,0,1,1,66,1,0,0,1,0,0,0,1,0,2,1,2,59.75,3996.8,0,3943.5,60.55757575757576,3943.5,2,0,0,0,1,0,0,1,0,False,False,True,False,True,False,False
9227-YBAXE,0,0,1,1,65,1,1,0,1,1,0,1,1,1,2,1,0,82.5,5215.1,0,5362.5,80.2323076923077,5362.5,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
6168-WFVVF,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1,210.89999999999998,78.5,210.89999999999998,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9860-LISIZ,0,0,0,0,34,1,0,2,0,0,0,0,0,0,0,0,3,20.35,673.2,0,691.9000000000001,19.8,691.9000000000001,0,0,0,1,0,1,0,3,0,False,False,False,True,False,False,True
0112-QAWRZ,1,0,1,1,16,1,1,1,0,0,1,0,1,0,0,1,0,90.8,1442.2,0,1452.8,90.1375,1452.8,2,0,1,0,0,0,1,3,0,True,False,False,False,False,True,False
0877-SDMBN,0,0,0,0,54,1,1,1,1,0,1,0,1,1,1,1,0,103.95,5639.05,1,5613.3,104.42685185185185,5613.3,4,0,0,0,1,0,1,2,0,True,False,False,False,False,True,False
2786-GCDPI,0,1,0,0,50,1,1,1,0,0,1,1,1,1,0,1,2,104.95,5222.35,0,5247.5,104.447,5247.5,4,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
4043-MKDTV,1,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,2,105.25,7291.75,0,7472.75,102.70070422535211,7472.75,5,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
8065-YKXKD,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,2,74.75,799.65,1,747.5,79.965,747.5,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9637-EIHEQ,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,50.8,50.8,1,50.8,50.8,50.8,1,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
9229-RQABD,1,0,0,0,18,1,1,2,0,0,0,0,0,0,1,0,3,23.75,424.5,0,427.5,23.583333333333332,427.5,0,0,1,0,0,1,0,2,0,False,False,False,True,False,False,True
8313-KTIHG,1,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,2,61.3,249.4,0,245.2,62.35,245.2,2,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
5320-BRKGK,0,0,1,1,58,1,1,0,1,0,1,1,1,0,2,0,3,75.8,4415.75,0,4396.4,76.13362068965517,4396.4,4,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
6284-KMNUF,0,0,1,0,56,1,1,1,1,0,0,0,1,1,1,1,2,98.0,5270.6,0,5488.0,94.11785714285715,5488.0,3,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
9689-PTNPG,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,80.25,144.55,1,160.5,72.275,160.5,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9465-RWMXL,1,0,1,0,32,1,1,1,0,0,1,0,0,0,0,1,2,78.9,2447.95,1,2524.8,76.4984375,2524.8,1,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
6229-UOLQL,1,0,1,1,56,0,0,0,1,1,0,1,1,0,1,1,3,52.0,2884.9,0,2912.0,51.51607142857143,2912.0,4,0,0,0,1,0,0,2,0,False,False,False,True,True,False,False
2362-IBOOY,1,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,2,84.75,3050.15,1,3051.0,84.72638888888889,3051.0,1,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
3137-LUPIX,0,0,0,0,4,1,1,0,0,0,0,1,1,0,0,1,3,64.4,253.0,0,257.6,63.25,257.6,2,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
0843-WTBXE,1,0,0,0,53,1,1,1,0,0,0,0,1,0,0,0,0,85.45,4517.25,1,4528.85,85.23113207547169,4528.85,1,0,0,0,1,0,0,3,0,True,False,False,False,False,True,False
6143-JQKEA,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2,0,458.0,43.62,458.0,0,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
8676-OOQEJ,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,30.5,118.4,0,122.0,29.6,122.0,1,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
5515-IDEJJ,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.9,19.9,1,19.9,19.9,19.9,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
9701-CDXHR,0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6,0,3526.65,71.56078431372549,3526.65,0,0,0,0,1,0,0,3,0,False,False,False,True,False,True,False
7450-NWRTR,1,1,0,0,12,1,1,1,0,0,1,0,1,1,0,1,2,99.45,1200.15,1,1193.4,100.0125,1193.4,3,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
8124-NZVGJ,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,1,3,49.25,255.6,0,295.5,42.6,295.5,3,1,0,0,0,0,0,2,0,False,False,False,True,True,False,False
2162-FRZAA,1,0,1,1,63,0,0,0,0,1,1,1,0,0,2,0,0,39.35,2395.05,0,2479.05,38.01666666666667,2479.05,3,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
5376-DEQCP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,1,70.6,70.6,70.6,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
5118-MUEYH,0,0,1,0,48,1,1,1,0,1,0,1,1,1,0,1,1,105.1,5083.55,0,5044.799999999999,105.90729166666667,5044.799999999999,4,0,0,1,0,0,1,3,0,False,True,False,False,False,True,False
9095-HFAFX,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,1,81.0,389.6,1,405.0,77.92,405.0,1,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
5627-TVBPP,0,0,0,1,35,1,0,2,0,0,0,0,0,0,1,1,1,20.1,644.5,0,703.5,18.414285714285715,703.5,0,0,0,1,0,1,0,2,0,False,True,False,False,False,False,True
2379-ENZGV,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,1,2,84.85,523.5,1,509.09999999999997,87.25,509.09999999999997,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
3936-QQFLL,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.75,39.3,0,39.5,19.65,39.5,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
2589-AYCRP,0,0,0,0,50,1,0,2,0,0,0,0,0,0,1,0,0,19.75,989.05,0,987.5,19.781,987.5,0,0,0,0,1,1,0,2,0,True,False,False,False,False,False,True
4067-HLYQI,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2406.1,0,2323.2000000000003,72.9121212121212,2323.2000000000003,0,0,0,1,0,0,0,3,0,True,False,False,False,False,True,False
5124-EOGYE,1,0,0,0,31,1,0,2,0,0,0,0,0,0,2,0,3,20.45,638.55,0,633.9499999999999,20.598387096774193,633.9499999999999,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,True
5057-RKGLH,0,0,1,1,9,1,0,2,0,0,0,0,0,0,2,0,3,20.35,191.1,0,183.15,21.233333333333334,183.15,0,1,0,0,0,1,0,1,0,False,False,False,True,False,False,True
0292-WEGCH,0,0,1,1,54,1,1,0,0,1,1,1,1,1,0,1,2,86.2,4524.05,0,4654.8,83.77870370370371,4654.8,5,0,0,0,1,0,0,3,0,False,False,True,False,True,False,False
8910-ICHIU,0,0,0,0,46,1,0,1,1,1,1,0,1,0,1,1,1,95.65,4664.2,0,4399.900000000001,101.39565217391304,4399.900000000001,4,0,0,1,0,0,1,2,0,False,True,False,False,False,True,False
4097-YODCF,1,0,0,1,34,1,1,1,1,1,0,0,1,1,1,1,2,103.8,3470.8,0,3529.2,102.08235294117648,3529.2,4,0,0,1,0,0,1,2,0,False,False,True,False,False,True,False
9715-WZCLW,1,0,1,1,71,1,1,1,1,0,0,0,1,1,2,1,2,97.2,6910.3,0,6901.2,97.32816901408451,6901.2,3,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
9786-YWNHU,0,0,1,1,63,1,0,0,1,1,1,1,0,0,2,0,3,63.55,4014.2,0,4003.6499999999996,63.717460317460315,4003.6499999999996,4,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
6407-GSJNL,0,0,0,0,51,1,1,2,0,0,0,0,0,0,2,0,0,24.95,1288.0,0,1272.45,25.254901960784313,1272.45,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
6005-OBZPH,0,1,0,0,26,1,1,1,0,1,0,0,1,0,0,1,2,89.15,2277.65,1,2317.9,87.60192307692309,2317.9,2,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
4049-ZPALD,0,0,1,0,64,1,0,1,1,0,1,0,1,1,2,1,0,99.0,6375.8,0,6336.0,99.621875,6336.0,4,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
7932-WPTDS,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,24.8,24.8,24.8,0,1,0,0,0,1,0,3,1,False,False,True,False,True,False,False
3733-UOCWF,1,1,1,0,61,1,1,1,0,1,0,1,0,0,1,1,0,85.55,5251.75,0,5218.55,86.09426229508196,5218.55,2,0,0,0,1,0,0,2,1,True,False,False,False,False,True,False
6833-JMZYP,0,0,0,0,15,1,0,1,0,0,1,0,1,1,0,1,1,94.0,1505.45,0,1410.0,100.36333333333333,1410.0,3,0,1,0,0,0,1,3,0,False,True,False,False,False,True,False
2722-VOJQL,1,0,0,0,64,1,1,1,0,1,0,1,1,1,1,1,1,105.65,6903.1,1,6761.6,107.8609375,6761.6,4,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
1310-QRITU,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,1,2,50.3,913.3,0,905.4,50.73888888888889,905.4,0,0,1,0,0,0,0,3,0,False,False,True,False,True,False,False
8961-QDZZJ,0,0,1,1,57,1,0,1,0,1,0,0,1,1,1,1,2,95.0,5535.8,0,5415.0,97.11929824561403,5415.0,3,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
9715-SBVSU,1,0,1,1,14,1,0,0,1,1,0,0,0,1,2,1,0,61.4,815.55,0,859.6,58.253571428571426,859.6,3,0,1,0,0,0,0,1,0,True,False,False,False,True,False,False
8490-BXHEO,1,1,0,0,18,1,1,1,0,1,0,0,0,0,0,1,1,80.55,1411.65,0,1449.8999999999999,78.42500000000001,1449.8999999999999,1,0,1,0,0,0,0,3,0,False,True,False,False,False,True,False
7173-TETGO,0,1,1,0,72,1,1,1,1,0,0,0,0,0,2,0,0,78.5,5602.25,0,5652.0,77.80902777777777,5652.0,1,0,0,0,1,0,0,1,1,True,False,False,False,False,True,False
7929-SKFGK,1,0,1,0,70,1,1,1,1,1,1,1,1,1,2,0,1,114.3,8244.3,0,8001.0,117.77571428571427,8001.0,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
2300-RQGOI,0,0,0,0,38,1,0,2,0,0,0,0,0,0,2,0,3,20.05,741.5,0,761.9,19.513157894736842,761.9,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,True
3563-SVYLG,1,0,1,1,68,1,0,0,1,1,1,1,0,0,2,0,1,62.65,4375.8,0,4260.2,64.35000000000001,4260.2,4,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
5228-EXCET,1,0,0,0,13,1,0,1,0,0,0,0,0,1,0,1,2,80.85,1008.7,1,1051.05,77.5923076923077,1051.05,1,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
6435-VWCCY,1,1,1,0,65,1,1,1,1,1,0,0,1,0,2,1,1,92.7,5968.4,0,6025.5,91.82153846153845,6025.5,3,0,0,0,1,0,1,1,1,False,True,False,False,False,True,False
4998-IKFSE,0,0,0,0,30,1,1,1,0,0,1,0,1,1,0,0,2,100.45,3096.9,0,3013.5,103.23,3013.5,3,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
8630-QSGXK,1,0,1,0,51,1,1,0,0,0,0,1,1,1,2,1,0,75.2,3901.25,0,3835.2000000000003,76.49509803921569,3835.2000000000003,3,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
2455-USLMV,0,0,0,0,31,1,1,1,1,0,1,0,0,0,0,1,1,84.75,2613.4,0,2627.25,84.30322580645162,2627.25,2,0,0,1,0,0,0,3,0,False,True,False,False,False,True,False
7394-FKDNK,0,0,1,0,9,1,0,1,0,0,0,0,1,1,0,0,2,89.45,853.1,1,805.0500000000001,94.78888888888889,805.0500000000001,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9488-FVZCC,0,0,1,1,72,1,1,0,1,1,1,1,0,1,2,1,0,79.5,5661.7,0,5724.0,78.63472222222222,5724.0,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
6331-LWDTQ,1,0,0,0,10,1,1,0,0,0,0,0,1,1,0,1,1,72.15,794.25,1,721.5,79.425,721.5,2,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
5995-WWKKG,0,0,0,0,37,1,0,2,0,0,0,0,0,0,1,1,2,19.8,695.05,0,732.6,18.785135135135135,732.6,0,0,0,1,0,1,0,2,0,False,False,True,False,False,False,True
1597-FZREH,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,2,76.4,160.8,1,152.8,80.4,152.8,4,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
7879-CGSFV,1,0,0,0,55,1,0,1,1,1,0,0,1,1,1,1,3,100.9,5552.05,0,5549.5,100.94636363636364,5549.5,4,0,0,0,1,0,1,2,0,False,False,False,True,False,True,False
9921-EZKBY,1,0,0,1,33,1,1,1,1,0,1,0,0,1,0,1,0,95.3,3275.15,0,3144.9,99.2469696969697,3144.9,3,0,0,1,0,0,1,3,0,True,False,False,False,False,True,False
7432-FFVAR,0,0,1,1,46,1,0,1,0,0,1,1,0,1,1,0,0,90.95,4236.6,0,4183.7,92.10000000000001,4183.7,3,0,0,1,0,0,1,2,0,True,False,False,False,False,True,False
7246-ZGQDF,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,54.5,54.5,0,54.5,54.5,54.5,2,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
7000-WCEVQ,0,1,0,0,20,1,1,0,0,0,0,0,0,1,0,1,3,61.6,1174.35,1,1232.0,58.717499999999994,1232.0,1,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
0727-IWKVK,1,0,1,0,9,1,0,1,0,1,1,0,0,0,0,1,2,79.9,741.7,1,719.1,82.41111111111111,719.1,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
5959-BELXA,1,1,0,0,32,1,1,1,0,0,0,0,1,1,0,1,1,96.15,3019.25,1,3076.8,94.3515625,3076.8,2,0,0,1,0,0,1,3,0,False,True,False,False,False,True,False
4456-RHSNB,0,0,1,1,19,1,0,0,0,0,1,0,0,0,0,1,0,49.6,962.9,0,942.4,50.67894736842105,942.4,1,0,1,0,0,0,0,3,0,True,False,False,False,True,False,False
3512-IZIKN,0,0,1,0,70,1,1,0,1,0,1,1,0,0,2,0,1,65.3,4759.75,1,4571.0,67.99642857142857,4571.0,3,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
2481-SBOYW,0,0,0,1,61,1,1,2,0,0,0,0,0,0,2,1,1,25.0,1498.35,0,1525.0,24.563114754098358,1525.0,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
7109-MFBYV,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,0,1181.7,47.42884615384616,1181.7,0,0,0,1,0,0,0,3,0,False,False,True,False,True,False,False
1833-TCXKK,1,0,1,0,45,1,1,1,0,1,1,0,1,1,0,1,0,107.75,4882.8,0,4848.75,108.50666666666667,4848.75,4,0,0,1,0,0,1,3,0,True,False,False,False,False,True,False
1832-PEUTS,1,0,1,1,62,1,1,1,0,0,1,0,1,0,2,1,1,89.1,5411.65,0,5524.2,87.28467741935484,5524.2,2,0,0,0,1,0,0,1,0,False,True,False,False,False,True,False
6141-OOXUQ,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.65,19.65,1,19.65,19.65,19.65,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
8660-BUETV,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,0,134.25,49.35,134.25,0,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
0580-PIQHM,0,0,1,1,41,1,1,1,1,1,1,0,0,1,1,1,0,101.6,3930.55,0,4165.599999999999,95.86707317073171,4165.599999999999,4,0,0,1,0,0,1,2,0,True,False,False,False,False,True,False
5696-CEIQJ,1,0,1,1,67,1,0,1,0,1,1,1,1,1,2,0,0,103.15,6895.5,0,6911.05,102.91791044776119,6911.05,5,0,0,0,1,0,1,1,0,True,False,False,False,False,True,False
7503-ZGUZJ,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,3,84.65,84.65,1,84.65,84.65,84.65,1,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
1696-HXOWK,0,0,1,0,71,1,1,1,1,1,0,0,1,0,1,0,3,95.65,6856.95,0,6791.150000000001,96.57676056338028,6791.150000000001,3,0,0,0,1,0,1,2,0,False,False,False,True,False,True,False
3026-ATZYV,0,0,1,1,37,1,0,0,1,1,0,0,1,1,1,0,0,75.1,2658.8,0,2778.7,71.85945945945946,2778.7,4,0,0,1,0,0,0,2,0,True,False,False,False,True,False,False
4012-YCFAI,1,0,1,0,60,1,0,0,1,1,0,1,0,0,2,1,3,61.35,3766.2,0,3681.0,62.769999999999996,3681.0,3,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
2506-TNFCO,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,69.55,69.55,69.55,0,1,0,0,0,0,0,3,1,False,False,True,False,False,True,False
9970-QBCDA,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,1,19.7,129.55,0,118.19999999999999,21.59166666666667,118.19999999999999,0,1,0,0,0,1,0,3,0,False,True,False,False,False,False,True
8718-PTMEZ,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,2,31.05,347.25,1,403.65000000000003,26.71153846153846,403.65000000000003,1,0,1,0,0,1,0,3,0,False,False,True,False,True,False,False
9496-IVVRP,0,0,1,1,11,1,0,0,1,0,0,0,0,0,0,0,0,51.0,581.7,0,561.0,52.88181818181818,561.0,1,1,0,0,0,0,0,3,0,True,False,False,False,True,False,False
2207-OBZNX,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,3,51.0,354.05,1,357.0,50.57857142857143,357.0,1,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
2657-VPXTA,0,0,1,1,10,1,0,1,0,0,0,0,1,1,0,1,2,88.85,929.45,0,888.5,92.94500000000001,888.5,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
6551-VLJMV,1,0,1,0,34,1,0,2,0,0,0,0,0,0,2,0,1,20.05,679.0,0,681.7,19.970588235294116,681.7,0,0,0,1,0,1,0,1,0,False,True,False,False,False,False,True
1221-GHZEP,0,0,0,0,62,1,0,0,1,0,0,1,0,1,2,1,3,65.1,3846.75,0,4036.2,62.04435483870968,4036.2,3,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
9289-LBQVU,1,0,1,0,64,1,1,0,0,1,0,1,0,1,1,1,3,70.15,4480.7,0,4489.6,70.0109375,4489.6,3,0,0,0,1,0,0,2,0,False,False,False,True,True,False,False
6142-VSJQO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1,44.35,44.35,44.35,0,1,0,0,0,0,0,3,0,True,False,False,False,True,False,False
3458-IDMFK,1,0,0,0,25,1,0,2,0,0,0,0,0,0,2,1,3,20.75,499.4,0,518.75,19.976,518.75,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,True
6933-FHBZC,0,0,0,0,26,1,0,0,0,1,1,0,0,0,1,1,3,56.05,1553.2,0,1457.3,59.73846153846154,1457.3,2,0,0,1,0,0,0,2,0,False,False,False,True,True,False,False
0221-NAUXK,1,0,0,1,10,1,0,2,0,0,0,0,0,0,1,1,0,19.95,219.5,0,199.5,21.95,199.5,0,1,0,0,0,1,0,2,0,True,False,False,False,False,False,True
9770-KXGQU,0,0,0,0,53,1,1,1,1,1,1,0,1,0,1,0,3,98.6,5311.85,0,5225.799999999999,100.22358490566039,5225.799999999999,4,0,0,0,1,0,1,2,0,False,False,False,True,False,True,False
